gameId,season,week,gameDate,gameTimeEastern,homeTeamAbbr,visitorTeamAbbr,homeFinalScore,visitorFinalScore,Result
2019102704,2019,8,10/27/2019,16:25:00,HOU,OAK,27,24,HOU
2019102705,2019,8,10/27/2019,13:00:00,JAX,NYJ,29,15,JAX
2019102706,2019,8,10/27/2019,13:00:00,LA,CIN,24,10,LA
2019102707,2019,8,10/27/2019,13:00:00,NO,ARI,31,9,NO
2019102708,2019,8,10/27/2019,13:00:00,TEN,TB,27,23,TEN
2019102709,2019,8,10/27/2019,16:05:00,SF,CAR,51,13,SF
2019102710,2019,8,10/27/2019,13:00:00,IND,DEN,15,13,IND
2019102711,2019,8,10/27/2019,16:25:00,NE,CLE,27,13,NE
2019102712,2019,8,10/27/2019,20:20:00,KC,GB,24,31,GB
2019102800,2019,8,10/28/2019,20:15:00,PIT,MIA,27,14,PIT
2019103100,2019,9,10/31/2019,20:20:00,ARI,SF,25,28,SF
2019110300,2019,9,11/3/2019,9:30:00,JAX,HOU,3,26,HOU
2019110301,2019,9,11/3/2019,13:00:00,BUF,WAS,24,9,BUF
2019110302,2019,9,11/3/2019,13:00:00,CAR,TEN,30,20,CAR
2019110303,2019,9,11/3/2019,13:00:00,KC,MIN,26,23,KC
2019110304,2019,9,11/3/2019,13:00:00,MIA,NYJ,26,18,MIA
2019110305,2019,9,11/3/2019,13:00:00,PHI,CHI,22,14,PHI
2019110306,2019,9,11/3/2019,13:00:00,PIT,IND,26,24,PIT
2019110307,2019,9,11/3/2019,16:05:00,OAK,DET,31,24,OAK
2019110308,2019,9,11/3/2019,16:05:00,SEA,TB,40,34,SEA
2019110309,2019,9,11/3/2019,16:25:00,DEN,CLE,24,19,DEN
2019110310,2019,9,11/3/2019,16:25:00,LAC,GB,26,11,LAC
2019110311,2019,9,11/3/2019,20:20:00,BAL,NE,37,20,BAL
2019110400,2019,9,11/4/2019,20:15:00,NYG,DAL,18,37,DAL
2019110700,2019,10,11/7/2019,20:20:00,OAK,LAC,26,24,OAK
2019111000,2019,10,11/10/2019,13:00:00,CHI,DET,20,13,CHI
2019111001,2019,10,11/10/2019,13:00:00,CIN,BAL,13,49,BAL
2019111002,2019,10,11/10/2019,13:00:00,CLE,BUF,19,16,CLE
2019111003,2019,10,11/10/2019,16:25:00,GB,CAR,24,16,GB
2019111004,2019,10,11/10/2019,13:00:00,NO,ATL,9,26,ATL
2019111005,2019,10,11/10/2019,13:00:00,NYJ,NYG,34,27,NYJ
2019111006,2019,10,11/10/2019,13:00:00,TB,ARI,30,27,TB
2019111007,2019,10,11/10/2019,13:00:00,TEN,KC,35,32,TEN
2019111008,2019,10,11/10/2019,16:05:00,IND,MIA,12,16,MIA
2019111009,2019,10,11/10/2019,16:25:00,PIT,LA,17,12,PIT
2019111010,2019,10,11/10/2019,20:20:00,DAL,MIN,24,28,MIN
2019111100,2019,10,11/11/2019,20:15:00,SF,SEA,24,27,SEA
2019111400,2019,11,11/14/2019,20:20:00,CLE,PIT,21,7,CLE
2019111700,2019,11,11/17/2019,13:00:00,BAL,HOU,41,7,BAL
2019111701,2019,11,11/17/2019,13:00:00,CAR,ATL,3,29,ATL
2019111702,2019,11,11/17/2019,13:00:00,DET,DAL,27,35,DAL
2019111703,2019,11,11/17/2019,13:00:00,IND,JAX,33,13,IND
2019111704,2019,11,11/17/2019,13:00:00,MIA,BUF,20,37,BUF
2019111705,2019,11,11/17/2019,13:00:00,MIN,DEN,27,23,MIN
2019111706,2019,11,11/17/2019,13:00:00,TB,NO,17,34,NO
2019111707,2019,11,11/17/2019,13:00:00,WAS,NYJ,17,34,NYJ
2019111708,2019,11,11/17/2019,16:05:00,SF,ARI,36,26,SF
2019111709,2019,11,11/17/2019,16:25:00,OAK,CIN,17,10,OAK
2019111710,2019,11,11/17/2019,16:25:00,PHI,NE,10,17,NE
2019111711,2019,11,11/17/2019,20:20:00,LA,CHI,17,7,LA
2019111800,2019,11,11/18/2019,20:15:00,LAC,KC,17,24,KC
2019112100,2019,12,11/21/2019,20:20:00,HOU,IND,20,17,HOU
2019112400,2019,12,11/24/2019,13:00:00,ATL,TB,22,35,TB
2019112401,2019,12,11/24/2019,13:00:00,BUF,DEN,20,3,BUF
2019112402,2019,12,11/24/2019,13:00:00,CHI,NYG,19,14,CHI
2019112403,2019,12,11/24/2019,13:00:00,CIN,PIT,10,16,PIT
2019112404,2019,12,11/24/2019,13:00:00,CLE,MIA,41,24,CLE
2019112405,2019,12,11/24/2019,13:00:00,NO,CAR,34,31,NO
2019112406,2019,12,11/24/2019,13:00:00,NYJ,OAK,34,3,NYJ
2019112407,2019,12,11/24/2019,13:00:00,WAS,DET,19,16,WAS
2019112408,2019,12,11/24/2019,16:05:00,TEN,JAX,42,20,TEN
2019112409,2019,12,11/24/2019,16:25:00,NE,DAL,13,9,NE
2019112410,2019,12,11/24/2019,20:20:00,SF,GB,37,8,SF
2019112411,2019,12,11/24/2019,13:00:00,PHI,SEA,9,17,SEA
2019112500,2019,12,11/25/2019,20:15:00,LA,BAL,6,45,BAL
2019112800,2019,13,11/28/2019,12:30:00,DET,CHI,20,24,CHI
2019112801,2019,13,11/28/2019,16:30:00,DAL,BUF,15,26,BUF
2019112802,2019,13,11/28/2019,20:20:00,ATL,NO,18,26,NO
2019120100,2019,13,12/1/2019,13:00:00,BAL,SF,20,17,BAL
2019120101,2019,13,12/1/2019,13:00:00,CAR,WAS,21,29,WAS
2019120102,2019,13,12/1/2019,13:00:00,CIN,NYJ,22,6,CIN
2019120103,2019,13,12/1/2019,13:00:00,IND,TEN,17,31,TEN
2019120104,2019,13,12/1/2019,13:00:00,JAX,TB,11,28,TB
2019120105,2019,13,12/1/2019,16:25:00,KC,OAK,40,9,KC
2019120106,2019,13,12/1/2019,13:00:00,MIA,PHI,37,31,MIA
2019120107,2019,13,12/1/2019,13:00:00,NYG,GB,13,31,GB
2019120108,2019,13,12/1/2019,16:05:00,ARI,LA,7,34,LA
2019120109,2019,13,12/1/2019,16:25:00,DEN,LAC,23,20,DEN
2019120110,2019,13,12/1/2019,13:00:00,PIT,CLE,20,13,PIT
2019120111,2019,13,12/1/2019,20:20:00,HOU,NE,28,22,HOU
2019120200,2019,13,12/2/2019,20:15:00,SEA,MIN,37,30,SEA
2019120500,2019,14,12/5/2019,20:20:00,CHI,DAL,31,24,CHI
2019120800,2019,14,12/8/2019,13:00:00,ATL,CAR,40,20,ATL
2019120801,2019,14,12/8/2019,13:00:00,BUF,BAL,17,24,BAL
2019120802,2019,14,12/8/2019,13:00:00,CLE,CIN,27,19,CLE
2019120803,2019,14,12/8/2019,13:00:00,GB,WAS,20,15,GB
2019120804,2019,14,12/8/2019,13:00:00,HOU,DEN,24,38,DEN
2019120805,2019,14,12/8/2019,13:00:00,MIN,DET,20,7,MIN
2019120806,2019,14,12/8/2019,13:00:00,NO,SF,46,48,SF
2019120807,2019,14,12/8/2019,13:00:00,NYJ,MIA,22,21,NYJ
2019120808,2019,14,12/8/2019,13:00:00,TB,IND,38,35,TB
2019120809,2019,14,12/8/2019,16:05:00,JAX,LAC,10,45,LAC
2019120810,2019,14,12/8/2019,16:25:00,ARI,PIT,17,23,PIT
2019120811,2019,14,12/8/2019,16:25:00,NE,KC,16,23,KC
2019120812,2019,14,12/8/2019,16:25:00,OAK,TEN,21,42,TEN
2019120813,2019,14,12/8/2019,20:20:00,LA,SEA,28,12,LA
2019120900,2019,14,12/9/2019,20:15:00,PHI,NYG,23,17,PHI
2019121200,2019,15,12/12/2019,20:20:00,BAL,NYJ,42,21,BAL
2019121500,2019,15,12/15/2019,13:00:00,CAR,SEA,24,30,SEA
2019121501,2019,15,12/15/2019,13:00:00,CIN,NE,13,34,NE
2019121502,2019,15,12/15/2019,13:00:00,DET,TB,17,38,TB
2019121503,2019,15,12/15/2019,13:00:00,GB,CHI,21,12,GB
2019121504,2019,15,12/15/2019,13:00:00,KC,DEN,23,3,KC
2019121505,2019,15,12/15/2019,13:00:00,NYG,MIA,36,20,NYG
2019121506,2019,15,12/15/2019,20:20:00,PIT,BUF,10,17,BUF
2019121507,2019,15,12/15/2019,13:00:00,TEN,HOU,21,24,HOU
2019121508,2019,15,12/15/2019,13:00:00,WAS,PHI,27,37,PHI
2019121509,2019,15,12/15/2019,16:05:00,ARI,CLE,38,24,ARI
2019121510,2019,15,12/15/2019,16:05:00,OAK,JAX,16,20,JAX
2019121511,2019,15,12/15/2019,16:25:00,DAL,LA,44,21,DAL
2019121512,2019,15,12/15/2019,16:25:00,SF,ATL,22,29,ATL
2019121513,2019,15,12/15/2019,16:05:00,LAC,MIN,10,39,MIN
2019121600,2019,15,12/16/2019,20:15:00,NO,IND,34,7,NO
2019122100,2019,16,12/21/2019,13:00:00,TB,HOU,20,23,HOU
2019122101,2019,16,12/21/2019,16:30:00,NE,BUF,24,17,NE
2019122102,2019,16,12/21/2019,20:15:00,SF,LA,34,31,SF
2019122200,2019,16,12/22/2019,16:05:00,DEN,DET,27,17,DEN
2019122201,2019,16,12/22/2019,16:05:00,LAC,OAK,17,24,OAK
2019122205,2019,16,12/22/2019,13:00:00,ATL,JAX,24,12,ATL
2019122206,2019,16,12/22/2019,13:00:00,CLE,BAL,15,31,BAL
2019122207,2019,16,12/22/2019,13:00:00,IND,CAR,38,6,IND
2019122208,2019,16,12/22/2019,13:00:00,MIA,CIN,38,35,MIA
2019122209,2019,16,12/22/2019,13:00:00,NYJ,PIT,16,10,NYJ
2019122210,2019,16,12/22/2019,13:00:00,TEN,NO,28,38,NO
2019122211,2019,16,12/22/2019,13:00:00,WAS,NYG,35,41,NYG
2019122212,2019,16,12/22/2019,16:25:00,PHI,DAL,17,9,PHI
2019122213,2019,16,12/22/2019,16:25:00,SEA,ARI,13,27,ARI
2019122214,2019,16,12/22/2019,20:20:00,CHI,KC,3,26,KC
2019122300,2019,16,12/23/2019,20:15:00,MIN,GB,10,23,GB
2019122900,2019,17,12/29/2019,16:25:00,BAL,PIT,28,10,BAL
2019122901,2019,17,12/29/2019,13:00:00,BUF,NYJ,6,13,NYJ
2019122902,2019,17,12/29/2019,13:00:00,CAR,NO,10,42,NO
2019122903,2019,17,12/29/2019,13:00:00,CIN,CLE,33,23,CIN
2019122904,2019,17,12/29/2019,16:25:00,DAL,WAS,47,16,DAL
2019122905,2019,17,12/29/2019,13:00:00,DET,GB,20,23,GB
2019122906,2019,17,12/29/2019,16:25:00,HOU,TEN,14,35,TEN
2019122907,2019,17,12/29/2019,16:25:00,JAX,IND,38,20,JAX
2019122908,2019,17,12/29/2019,13:00:00,KC,LAC,31,21,KC
2019122909,2019,17,12/29/2019,13:00:00,MIN,CHI,19,21,CHI
2019122910,2019,17,12/29/2019,13:00:00,NE,MIA,24,27,MIA
2019122911,2019,17,12/29/2019,16:25:00,NYG,PHI,17,34,PHI
2019122912,2019,17,12/29/2019,13:00:00,TB,ATL,22,28,ATL
2019122913,2019,17,12/29/2019,16:25:00,DEN,OAK,16,15,DEN
2019122914,2019,17,12/29/2019,16:25:00,LA,ARI,31,24,LA
2019122915,2019,17,12/29/2019,20:20:00,SEA,SF,26,21,SEA
2020091000,2020,1,9/10/2020,20:20:00,KC,HOU,34,20,KC
2020091300,2020,1,9/13/2020,13:00:00,ATL,SEA,25,38,SEA
2020091301,2020,1,9/13/2020,13:00:00,BAL,CLE,38,6,BAL
2020091302,2020,1,9/13/2020,13:00:00,BUF,NYJ,27,17,BUF
2020091303,2020,1,9/13/2020,13:00:00,CAR,LV,30,34,LV
2020091304,2020,1,9/13/2020,13:00:00,DET,CHI,23,27,CHI
2020091305,2020,1,9/13/2020,13:00:00,JAX,IND,27,20,JAX
2020091306,2020,1,9/13/2020,13:00:00,MIN,GB,34,43,GB
2020091307,2020,1,9/13/2020,13:00:00,NE,MIA,21,11,NE
2020091308,2020,1,9/13/2020,13:00:00,WAS,PHI,27,17,WAS
2020091309,2020,1,9/13/2020,16:05:00,CIN,LAC,13,16,LAC
2020091310,2020,1,9/13/2020,16:25:00,NO,TB,34,23,NO
2020091311,2020,1,9/13/2020,16:25:00,SF,ARI,20,24,ARI
2020091312,2020,1,9/13/2020,20:20:00,LA,DAL,20,17,LA
2020091400,2020,1,9/14/2020,19:10:00,NYG,PIT,16,26,PIT
2020091401,2020,1,9/14/2020,22:20:00,DEN,TEN,14,16,TEN
2020091700,2020,2,9/17/2020,20:20:00,CLE,CIN,35,30,CLE
2020092000,2020,2,9/20/2020,13:00:00,CHI,NYG,17,13,CHI
2020092001,2020,2,9/20/2020,13:00:00,DAL,ATL,40,39,DAL
2020092002,2020,2,9/20/2020,13:00:00,GB,DET,42,21,GB
2020092003,2020,2,9/20/2020,13:00:00,IND,MIN,28,11,IND
2020092004,2020,2,9/20/2020,13:00:00,MIA,BUF,28,31,BUF
2020092005,2020,2,9/20/2020,13:00:00,NYJ,SF,13,31,SF
2020092006,2020,2,9/20/2020,13:00:00,PHI,LA,19,37,LA
2020092007,2020,2,9/20/2020,13:00:00,PIT,DEN,26,21,PIT
2020092008,2020,2,9/20/2020,13:00:00,TB,CAR,31,17,TB
2020092009,2020,2,9/20/2020,13:00:00,TEN,JAX,33,30,TEN
2020092010,2020,2,9/20/2020,16:05:00,ARI,WAS,30,15,ARI
2020092011,2020,2,9/20/2020,16:25:00,HOU,BAL,16,33,BAL
2020092012,2020,2,9/20/2020,16:25:00,LAC,KC,20,23,KC
2020092013,2020,2,9/20/2020,20:20:00,SEA,NE,35,30,SEA
2020092100,2020,2,9/21/2020,20:15:00,LV,NO,34,24,LV
2020092400,2020,3,9/24/2020,20:20:00,JAX,MIA,13,31,MIA
2020092700,2020,3,9/27/2020,13:00:00,ATL,CHI,26,30,CHI
2020092701,2020,3,9/27/2020,13:00:00,BUF,LA,35,32,BUF
2020092702,2020,3,9/27/2020,13:00:00,CLE,WAS,34,20,CLE
2020092703,2020,3,9/27/2020,13:00:00,MIN,TEN,30,31,TEN
2020092704,2020,3,9/27/2020,13:00:00,NE,LV,26,20,NE
2020092705,2020,3,9/27/2020,13:00:00,NYG,SF,9,36,SF
2020092706,2020,3,9/27/2020,13:00:00,PHI,CIN,23,23,Draw
2020092707,2020,3,9/27/2020,13:00:00,PIT,HOU,28,21,PIT
2020092708,2020,3,9/27/2020,16:05:00,IND,NYJ,36,7,IND
2020092709,2020,3,9/27/2020,16:05:00,LAC,CAR,16,21,CAR
2020092710,2020,3,9/27/2020,16:25:00,ARI,DET,23,26,DET
2020092711,2020,3,9/27/2020,16:25:00,DEN,TB,10,28,TB
2020092712,2020,3,9/27/2020,16:25:00,SEA,DAL,38,31,SEA
2020092713,2020,3,9/27/2020,20:20:00,NO,GB,30,37,GB
2020092800,2020,3,9/28/2020,20:15:00,BAL,KC,20,34,KC
2020100100,2020,4,10/1/2020,20:20:00,NYJ,DEN,28,37,DEN
2020100400,2020,4,10/4/2020,13:00:00,CAR,ARI,31,21,CAR
2020100401,2020,4,10/4/2020,16:25:00,CHI,IND,11,19,IND
2020100402,2020,4,10/4/2020,13:00:00,CIN,JAX,33,25,CIN
2020100403,2020,4,10/4/2020,13:00:00,DAL,CLE,38,49,CLE
2020100404,2020,4,10/4/2020,13:00:00,DET,NO,29,35,NO
2020100405,2020,4,10/4/2020,13:00:00,HOU,MIN,23,31,MIN
2020100406,2020,4,10/4/2020,13:00:00,MIA,SEA,23,31,SEA
2020100407,2020,4,10/4/2020,13:00:00,TB,LAC,38,31,TB
2020100409,2020,4,10/4/2020,13:00:00,WAS,BAL,17,31,BAL
2020100410,2020,4,10/4/2020,16:05:00,LA,NYG,17,9,LA
2020100412,2020,4,10/4/2020,16:25:00,LV,BUF,23,30,BUF
2020100413,2020,4,10/4/2020,20:20:00,SF,PHI,20,25,PHI
2020100500,2020,4,10/5/2020,21:00:00,GB,ATL,30,16,GB
2020100501,2020,4,10/5/2020,19:05:00,KC,NE,26,10,KC
2020100800,2020,5,10/8/2020,20:20:00,CHI,TB,20,19,CHI
2020101100,2020,5,10/11/2020,13:00:00,ATL,CAR,16,23,CAR
2020101101,2020,5,10/11/2020,13:00:00,BAL,CIN,27,3,BAL
2020101102,2020,5,10/11/2020,13:00:00,HOU,JAX,30,14,HOU
2020101103,2020,5,10/11/2020,13:00:00,KC,LV,32,40,LV
2020101105,2020,5,10/11/2020,13:00:00,NYJ,ARI,10,30,ARI
2020101106,2020,5,10/11/2020,13:00:00,PIT,PHI,29,38,PHI
2020101108,2020,5,10/11/2020,13:00:00,WAS,LA,10,30,LA
2020101109,2020,5,10/11/2020,16:05:00,SF,MIA,17,43,MIA
2020101110,2020,5,10/11/2020,16:25:00,CLE,IND,32,23,CLE
2020101111,2020,5,10/11/2020,16:25:00,DAL,NYG,37,34,DAL
2020101112,2020,5,10/11/2020,20:20:00,SEA,MIN,27,26,SEA
2020101200,2020,5,10/12/2020,20:15:00,NO,LAC,30,27,NO
2020101300,2020,5,10/13/2020,19:00:00,TEN,BUF,42,16,TEN
2020101800,2020,6,10/18/2020,13:00:00,CAR,CHI,16,23,CHI
2020101801,2020,6,10/18/2020,13:00:00,IND,CIN,31,27,IND
2020101802,2020,6,10/18/2020,13:00:00,JAX,DET,16,34,DET
2020101803,2020,6,10/18/2020,13:00:00,MIN,ATL,23,40,ATL
2020101804,2020,6,10/18/2020,13:00:00,NYG,WAS,20,19,NYG
2020101805,2020,6,10/18/2020,13:00:00,PHI,BAL,28,30,BAL
2020101806,2020,6,10/18/2020,13:00:00,PIT,CLE,38,7,PIT
2020101807,2020,6,10/18/2020,13:00:00,TEN,HOU,42,36,TEN
2020101810,2020,6,10/18/2020,16:25:00,TB,GB,38,10,TB
2020101811,2020,6,10/18/2020,20:20:00,SF,LA,24,16,SF
2020101812,2020,6,10/18/2020,13:00:00,NE,DEN,12,18,DEN
2020101813,2020,6,10/18/2020,16:05:00,MIA,NYJ,24,0,MIA
2020101900,2020,6,10/19/2020,20:15:00,DAL,ARI,10,38,ARI
2020101901,2020,6,10/19/2020,17:00:00,BUF,KC,17,26,KC
2020102200,2020,7,10/22/2020,20:20:00,PHI,NYG,22,21,PHI
2020102500,2020,7,10/25/2020,13:00:00,ATL,DET,23,22,ATL
2020102502,2020,7,10/25/2020,13:00:00,CIN,CLE,34,37,CLE
2020102503,2020,7,10/25/2020,13:00:00,HOU,GB,20,35,GB
2020102505,2020,7,10/25/2020,13:00:00,NO,CAR,27,24,NO
2020102506,2020,7,10/25/2020,13:00:00,NYJ,BUF,10,18,BUF
2020102507,2020,7,10/25/2020,13:00:00,WAS,DAL,25,3,WAS
2020102508,2020,7,10/25/2020,20:20:00,ARI,SEA,37,34,ARI
2020102509,2020,7,10/25/2020,16:25:00,DEN,KC,16,43,KC
2020102510,2020,7,10/25/2020,16:25:00,NE,SF,6,33,SF
2020102511,2020,7,10/25/2020,16:05:00,LV,TB,20,45,TB
2020102512,2020,7,10/25/2020,13:00:00,TEN,PIT,24,27,PIT
2020102513,2020,7,10/25/2020,16:25:00,LAC,JAX,39,29,LAC
2020102600,2020,7,10/26/2020,20:15:00,LA,CHI,24,10,LA
2020102900,2020,8,10/29/2020,20:20:00,CAR,ATL,17,25,ATL
2020110100,2020,8,11/1/2020,13:00:00,BUF,NE,24,21,BUF
2020110101,2020,8,11/1/2020,13:00:00,CIN,TEN,31,20,CIN
2020110102,2020,8,11/1/2020,13:00:00,CLE,LV,6,16,LV
2020110103,2020,8,11/1/2020,13:00:00,DET,IND,21,41,IND
2020110104,2020,8,11/1/2020,13:00:00,GB,MIN,22,28,MIN
2020110105,2020,8,11/1/2020,13:00:00,KC,NYJ,35,9,KC
2020110106,2020,8,11/1/2020,13:00:00,MIA,LA,28,17,MIA
2020110108,2020,8,11/1/2020,16:25:00,CHI,NO,26,23,CHI
2020110109,2020,8,11/1/2020,16:25:00,SEA,SF,37,27,SEA
2020110110,2020,8,11/1/2020,20:20:00,PHI,DAL,23,9,PHI
2020110111,2020,8,11/1/2020,13:00:00,BAL,PIT,24,28,PIT
2020110112,2020,8,11/1/2020,16:05:00,DEN,LAC,31,30,DEN
2020110200,2020,8,11/2/2020,20:15:00,NYG,TB,23,25,TB
2020110500,2020,9,11/5/2020,20:20:00,SF,GB,17,34,GB
2020110800,2020,9,11/8/2020,13:00:00,ATL,DEN,34,27,ATL
2020110801,2020,9,11/8/2020,13:00:00,BUF,SEA,44,34,BUF
2020110802,2020,9,11/8/2020,13:00:00,IND,BAL,10,24,BAL
2020110803,2020,9,11/8/2020,13:00:00,JAX,HOU,25,27,HOU
2020110804,2020,9,11/8/2020,13:00:00,KC,CAR,33,31,KC
2020110805,2020,9,11/8/2020,13:00:00,MIN,DET,34,20,MIN
2020110806,2020,9,11/8/2020,13:00:00,TEN,CHI,24,17,TEN
2020110807,2020,9,11/8/2020,13:00:00,WAS,NYG,20,23,NYG
2020110808,2020,9,11/8/2020,16:05:00,LAC,LV,26,31,LV
2020110809,2020,9,11/8/2020,16:25:00,ARI,MIA,31,34,MIA
2020110810,2020,9,11/8/2020,16:25:00,DAL,PIT,19,24,PIT
2020110811,2020,9,11/8/2020,20:20:00,TB,NO,3,38,NO
2020110900,2020,9,11/9/2020,20:15:00,NYJ,NE,27,30,NE
2020111200,2020,10,11/12/2020,20:20:00,TEN,IND,17,34,IND
2020111500,2020,10,11/15/2020,13:00:00,CAR,TB,23,46,TB
2020111501,2020,10,11/15/2020,13:00:00,CLE,HOU,10,7,CLE
2020111502,2020,10,11/15/2020,13:00:00,DET,WAS,30,27,DET
2020111503,2020,10,11/15/2020,13:00:00,GB,JAX,24,20,GB
2020111504,2020,10,11/15/2020,13:00:00,NYG,PHI,27,17,NYG
2020111505,2020,10,11/15/2020,16:25:00,PIT,CIN,36,10,PIT
2020111506,2020,10,11/15/2020,16:05:00,ARI,BUF,32,30,ARI
2020111507,2020,10,11/15/2020,16:05:00,LV,DEN,37,12,LV
2020111509,2020,10,11/15/2020,16:25:00,LA,SEA,23,16,LA
2020111510,2020,10,11/15/2020,16:25:00,NO,SF,27,13,NO
2020111511,2020,10,11/15/2020,20:20:00,NE,BAL,23,17,NE
2020111512,2020,10,11/15/2020,16:05:00,MIA,LAC,29,21,MIA
2020111600,2020,10,11/16/2020,20:15:00,CHI,MIN,13,19,MIN
2020111900,2020,11,11/19/2020,20:20:00,SEA,ARI,28,21,SEA
2020112200,2020,11,11/22/2020,13:00:00,BAL,TEN,24,30,TEN
2020112201,2020,11,11/22/2020,13:00:00,CAR,DET,20,0,CAR
2020112202,2020,11,11/22/2020,13:00:00,CLE,PHI,22,17,CLE
2020112203,2020,11,11/22/2020,13:00:00,HOU,NE,27,20,HOU
2020112204,2020,11,11/22/2020,16:25:00,IND,GB,34,31,IND
2020112205,2020,11,11/22/2020,13:00:00,JAX,PIT,3,27,PIT
2020112206,2020,11,11/22/2020,13:00:00,NO,ATL,24,9,NO
2020112207,2020,11,11/22/2020,13:00:00,WAS,CIN,20,9,WAS
2020112209,2020,11,11/22/2020,16:25:00,MIN,DAL,28,31,DAL
2020112210,2020,11,11/22/2020,20:20:00,LV,KC,31,35,KC
2020112211,2020,11,11/22/2020,16:05:00,DEN,MIA,20,13,DEN
2020112212,2020,11,11/22/2020,16:05:00,LAC,NYJ,34,28,LAC
2020112300,2020,11,11/23/2020,20:15:00,TB,LA,24,27,LA
2020112600,2020,12,11/26/2020,12:30:00,DET,HOU,25,41,HOU
2020112601,2020,12,11/26/2020,16:30:00,DAL,WAS,16,41,WAS
2020112900,2020,12,11/29/2020,13:00:00,ATL,LV,43,6,ATL
2020112901,2020,12,11/29/2020,13:00:00,BUF,LAC,27,17,BUF
2020112902,2020,12,11/29/2020,13:00:00,CIN,NYG,17,19,NYG
2020112903,2020,12,11/29/2020,13:00:00,IND,TEN,26,45,TEN
2020112904,2020,12,11/29/2020,13:00:00,JAX,CLE,25,27,CLE
2020112905,2020,12,11/29/2020,13:00:00,MIN,CAR,28,27,MIN
2020112906,2020,12,11/29/2020,13:00:00,NE,ARI,20,17,NE
2020112907,2020,12,11/29/2020,13:00:00,NYJ,MIA,3,20,MIA
2020112908,2020,12,11/29/2020,16:05:00,DEN,NO,3,31,NO
2020112909,2020,12,11/29/2020,16:05:00,LA,SF,20,23,SF
2020112910,2020,12,11/29/2020,16:25:00,TB,KC,24,27,KC
2020112911,2020,12,11/29/2020,20:20:00,GB,CHI,41,25,GB
2020113000,2020,12,11/30/2020,20:15:00,PHI,SEA,17,23,SEA
2020120200,2020,12,12/2/2020,15:40:00,PIT,BAL,19,14,PIT
2020120600,2020,13,12/6/2020,13:00:00,ATL,NO,16,21,NO
2020120601,2020,13,12/6/2020,13:00:00,CHI,DET,30,34,DET
2020120602,2020,13,12/6/2020,13:00:00,HOU,IND,20,26,IND
2020120603,2020,13,12/6/2020,13:00:00,MIA,CIN,19,7,MIA
2020120604,2020,13,12/6/2020,13:00:00,MIN,JAX,27,24,MIN
2020120605,2020,13,12/6/2020,13:00:00,NYJ,LV,28,31,LV
2020120607,2020,13,12/6/2020,13:00:00,TEN,CLE,35,41,CLE
2020120608,2020,13,12/6/2020,16:05:00,ARI,LA,28,38,LA
2020120609,2020,13,12/6/2020,16:05:00,SEA,NYG,12,17,NYG
2020120610,2020,13,12/6/2020,16:25:00,GB,PHI,30,16,GB
2020120611,2020,13,12/6/2020,16:25:00,LAC,NE,0,45,NE
2020120612,2020,13,12/6/2020,20:20:00,KC,DEN,22,16,KC
2020120700,2020,13,12/7/2020,20:15:00,SF,BUF,24,34,BUF
2020120702,2020,13,12/7/2020,17:00:00,PIT,WAS,17,23,WAS
2020120800,2020,13,12/8/2020,20:05:00,BAL,DAL,34,17,BAL
2020121000,2020,14,12/10/2020,20:20:00,LA,NE,24,3,LA
2020121300,2020,14,12/13/2020,13:00:00,CAR,DEN,27,32,DEN
2020121301,2020,14,12/13/2020,13:00:00,CHI,HOU,36,7,CHI
2020121302,2020,14,12/13/2020,13:00:00,CIN,DAL,7,30,DAL
2020121303,2020,14,12/13/2020,16:25:00,DET,GB,24,31,GB
2020121304,2020,14,12/13/2020,13:00:00,JAX,TEN,10,31,TEN
2020121305,2020,14,12/13/2020,13:00:00,MIA,KC,27,33,KC
2020121306,2020,14,12/13/2020,13:00:00,NYG,ARI,7,26,ARI
2020121307,2020,14,12/13/2020,13:00:00,TB,MIN,26,14,TB
2020121308,2020,14,12/13/2020,16:05:00,LV,IND,27,44,IND
2020121309,2020,14,12/13/2020,16:05:00,SEA,NYJ,40,3,SEA
2020121310,2020,14,12/13/2020,16:25:00,LAC,ATL,20,17,LAC
2020121311,2020,14,12/13/2020,16:25:00,PHI,NO,24,21,PHI
2020121312,2020,14,12/13/2020,16:25:00,SF,WAS,15,23,WAS
2020121313,2020,14,12/13/2020,20:20:00,BUF,PIT,26,15,BUF
2020121400,2020,14,12/14/2020,20:15:00,CLE,BAL,42,47,BAL
2020121700,2020,15,12/17/2020,20:20:00,LV,LAC,27,30,LAC
2020121900,2020,15,12/19/2020,16:30:00,DEN,BUF,19,48,BUF
2020121901,2020,15,12/19/2020,20:15:00,GB,CAR,24,16,GB
2020122002,2020,15,12/20/2020,13:00:00,IND,HOU,27,20,IND
2020122003,2020,15,12/20/2020,16:05:00,LA,NYJ,20,23,NYJ
2020122004,2020,15,12/20/2020,13:00:00,TEN,DET,46,25,TEN
2020122005,2020,15,12/20/2020,13:00:00,ATL,TB,27,31,TB
2020122006,2020,15,12/20/2020,13:00:00,BAL,JAX,40,14,BAL
2020122007,2020,15,12/20/2020,13:00:00,MIA,NE,22,12,MIA
2020122008,2020,15,12/20/2020,13:00:00,MIN,CHI,27,33,CHI
2020122009,2020,15,12/20/2020,20:20:00,NYG,CLE,6,20,CLE
2020122010,2020,15,12/20/2020,13:00:00,WAS,SEA,15,20,SEA
